Name,Highway,Highway_Stress,MaxSpeed,MaxSpeed_Stress,Lanes,Lanes_Stress,Stress_Level,Geometry
Idaho Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.595422 42.233728, -85.5955188 42.2337279, -85.596167 42.233727)"
Idaho Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.596167 42.233727, -85.597266 42.233723)"
Idaho Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.596167 42.233727, -85.5955188 42.2337279, -85.595422 42.233728)"
Dakota Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.596167 42.233727, -85.5961614 42.2336598, -85.596157 42.233606, -85.596155 42.231905)"
Idaho Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.597266 42.233723, -85.596167 42.233727)"
Idaho Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.597266 42.233723, -85.5977931 42.2337253, -85.5979448 42.233726, -85.598394 42.233728)"
Nevada Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.597266 42.233723, -85.5972619 42.2336551, -85.597261 42.233605, -85.597254 42.231915)"
"['Idaho Avenue', 'Oregon Avenue']",residential,1,25,2,2,2,2,"LINESTRING (-85.598394 42.233728, -85.5985371 42.2337278, -85.5988481 42.2337275, -85.598894 42.2337274, -85.5993365 42.2337291, -85.599337 42.2336633, -85.5993181 42.2323441, -85.5993047 42.2319119)"
Idaho Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.598394 42.233728, -85.5979448 42.233726, -85.5977931 42.2337253, -85.597266 42.233723)"
Utah Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.598394 42.233728, -85.598393 42.2336553, -85.59837 42.2319)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6107551 42.23007, -85.6110657 42.2300708, -85.6114079 42.2300717, -85.6116109 42.2300722, -85.6118681 42.2300728, -85.6121839 42.2300736, -85.6124401 42.2300742, -85.6124923 42.2300743, -85.6127571 42.2300749, -85.6127712 42.2300749, -85.6130658 42.2300757, -85.6132579 42.2300762, -85.6134774 42.2300767, -85.6136989 42.2300773, -85.6137303 42.2300784, -85.6139761 42.230078)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6107551 42.23007, -85.6104415 42.2300687, -85.6102225 42.2300678, -85.6097179 42.2300658, -85.609581 42.2300653, -85.6090988 42.2300634, -85.6086206 42.2300615, -85.6081717 42.2300597)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.536709 42.230268, -85.53656 42.231131)"
East Milham Avenue,tertiary,1,32,3,5,3,2,"LINESTRING (-85.58788 42.230124, -85.585295 42.230126)"
"['Chelsea Lane', 'Windsor Lane', 'Salem Lane']",residential,1,32,3,2,2,2,"LINESTRING (-85.58788 42.230124, -85.5878825 42.2300313, -85.587907 42.229128, -85.587896 42.229072, -85.587862 42.229013, -85.587823 42.228974, -85.587768 42.228937, -85.587708 42.22891, -85.587616 42.228894, -85.587498 42.228883, -85.585592 42.228894, -85.585441 42.228919, -85.585384 42.228944, -85.585333 42.229021, -85.585316 42.229066, -85.585305 42.229141, -85.5852985 42.2300332, -85.585295 42.230126)"
East Milham Avenue,tertiary,1,32,3,7,4,3,"LINESTRING (-85.58788 42.230124, -85.5882637 42.2301256, -85.5884732 42.2301265, -85.58877 42.2301288, -85.5888542 42.2301295, -85.5892706 42.2301279, -85.5893328 42.2301277, -85.5895216 42.2301246)"
East Milham Avenue,tertiary,1,32,3,5,3,2,"LINESTRING (-85.585295 42.230126, -85.584689 42.230121)"
East Milham Avenue,tertiary,1,32,3,5,3,2,"LINESTRING (-85.585295 42.230126, -85.58788 42.230124)"
"['Chelsea Lane', 'Windsor Lane', 'Salem Lane']",residential,1,32,3,2,2,2,"LINESTRING (-85.585295 42.230126, -85.5852985 42.2300332, -85.585305 42.229141, -85.585316 42.229066, -85.585333 42.229021, -85.585384 42.228944, -85.585441 42.228919, -85.585592 42.228894, -85.587498 42.228883, -85.587616 42.228894, -85.587708 42.22891, -85.587768 42.228937, -85.587823 42.228974, -85.587862 42.229013, -85.587896 42.229072, -85.587907 42.229128, -85.5878825 42.2300313, -85.58788 42.230124)"
East Milham Avenue,tertiary,1,32,3,5,3,2,"LINESTRING (-85.584689 42.230121, -85.585295 42.230126)"
East Milham Avenue,tertiary,1,32,3,5,3,2,"LINESTRING (-85.584689 42.230121, -85.5844091 42.2301203, -85.5840844 42.2301194, -85.5836786 42.2301184, -85.5831124 42.230117, -85.582739 42.230116, -85.5825236 42.2301155, -85.581502 42.230113)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6247792 42.2302153, -85.6267362 42.2302423)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6247792 42.2302153, -85.6229504 42.2301986, -85.6226133 42.2301942, -85.6213234 42.2301776)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6267362 42.2302423, -85.6247792 42.2302153)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.6267362 42.2302423, -85.6278422 42.2302418, -85.62853 42.2302415, -85.6285657 42.2302415, -85.6287051 42.2302414)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.5356611 42.236704, -85.5357336 42.2362632, -85.5358589 42.2357915)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.5356611 42.236704, -85.5356249 42.2373137, -85.5356008 42.2375829)"
Quarter Line Drive,residential,1,32,3,1,1,2,"LINESTRING (-85.579449 42.181453, -85.579441 42.1808671)"
McCamley Drive,residential,1,32,3,1,1,2,"LINESTRING (-85.575223 42.181039, -85.5752458 42.1805758)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.5601032 42.1992402, -85.5600933 42.1992789)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.5601032 42.1992402, -85.5601389 42.1990781, -85.5602009 42.1987972, -85.5602116 42.1987486, -85.5602509 42.1985705, -85.5602616 42.198522, -85.5602733 42.1984691, -85.5603379 42.1981764, -85.5603559 42.1980946, -85.5603825 42.1979743, -85.560422 42.197795)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.569326 42.16919, -85.5692118 42.1696911, -85.569113 42.170125)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.569113 42.170125, -85.569102 42.1701653, -85.5689561 42.1707021, -85.5689254 42.170815, -85.5687359 42.1715119, -85.568643 42.1718536, -85.568613 42.171964)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.569113 42.170125, -85.5692118 42.1696911, -85.569326 42.16919)"
Portage Road,tertiary,1,45,4,4,4,3,"LINESTRING (-85.568613 42.171964, -85.5685508 42.1722012, -85.5684814 42.1724653, -85.568422 42.1726913, -85.5683046 42.1731381, -85.5681804 42.1736108, -85.5681436 42.1737509, -85.5680875 42.1739644, -85.5679802 42.1743727, -85.5679472 42.1744982, -85.5678657 42.1748085, -85.5677793 42.1751371, -85.5676903 42.1754757, -85.5676692 42.1755561)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.568613 42.171964, -85.568643 42.1718536, -85.5687359 42.1715119, -85.5689254 42.170815, -85.5689561 42.1707021, -85.569102 42.1701653, -85.569113 42.170125)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.564059 42.182966, -85.563776 42.183636)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.564059 42.182966, -85.564188 42.182733, -85.564292 42.182554, -85.5644333 42.1823183, -85.564502 42.182218, -85.564925 42.181599, -85.5649771 42.1815358, -85.5651903 42.181277)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.563776 42.183636, -85.563427 42.184492)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.563776 42.183636, -85.564059 42.182966)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.562564 42.1878796, -85.5625392 42.1879962, -85.5624952 42.1882027, -85.5624802 42.1882733, -85.5624534 42.1883993, -85.562446 42.1884342, -85.5624161 42.1885746, -85.56239 42.188697, -85.5623383 42.1889447, -85.562281 42.1892193, -85.5621861 42.189674, -85.562137 42.1899094, -85.5621211 42.1899854, -85.5620972 42.1900999, -85.5620453 42.190349, -85.5620221 42.1904602, -85.5619891 42.1906182, -85.5619429 42.1908394, -85.5619312 42.1908957, -85.5618458 42.1913052, -85.5618388 42.1913386, -85.5617831 42.1916056, -85.5617482 42.1917726, -85.5616621 42.1921855, -85.561619 42.192392)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.562564 42.1878796, -85.5625859 42.1877814, -85.5626214 42.1876218, -85.5626617 42.1874407, -85.562722 42.18717)"
Portage Road,tertiary,1,45,4,2,2,2,"LINESTRING (-85.561359 42.193671, -85.5614369 42.1936022, -85.5614436 42.1935672, -85.5614649 42.1934612, -85.5614292 42.1933259)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.561359 42.193671, -85.5612527 42.1941729, -85.5612498 42.1941866, -85.5612227 42.1943147, -85.5612125 42.1943627, -85.5611957 42.1944418, -85.5611659 42.1945828, -85.5611313 42.1947457, -85.561098 42.194903, -85.5610478 42.1951376, -85.561021 42.195263, -85.5610028 42.195348, -85.5609536 42.1955782, -85.560944 42.1956231, -85.560923 42.1957215, -85.5609046 42.1958076, -85.5608691 42.1959736, -85.560822 42.1961937, -85.5607937 42.1963261, -85.5607609 42.1964795, -85.560721 42.1966661, -85.5604752 42.1975942, -85.560422 42.197795)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.560422 42.197795, -85.5603825 42.1979743, -85.5603559 42.1980946, -85.5603379 42.1981764, -85.5602733 42.1984691, -85.5602616 42.198522, -85.5602509 42.1985705, -85.5602116 42.1987486, -85.5602009 42.1987972, -85.5601389 42.1990781, -85.5601032 42.1992402)"
Portage Road,tertiary,1,45,4,5,3,3,"LINESTRING (-85.560422 42.197795, -85.5604752 42.1975942, -85.560721 42.1966661, -85.5607609 42.1964795, -85.5607937 42.1963261, -85.560822 42.1961937, -85.5608691 42.1959736, -85.5609046 42.1958076, -85.560923 42.1957215, -85.560944 42.1956231, -85.5609536 42.1955782, -85.5610028 42.195348, -85.561021 42.195263, -85.5610478 42.1951376, -85.561098 42.194903, -85.5611313 42.1947457, -85.5611659 42.1945828, -85.5611957 42.1944418, -85.5612125 42.1943627, -85.5612227 42.1943147, -85.5612498 42.1941866, -85.5612527 42.1941729, -85.561359 42.193671)"
Yellow Brick Road,unclassified,1,25,2,2,2,2,"LINESTRING (-85.560161 42.236035, -85.5603475 42.236037, -85.5612849 42.2360469, -85.5616421 42.2360507, -85.561761 42.236052, -85.561965 42.236047, -85.562058 42.236038, -85.56215 42.236015, -85.562226 42.235988, -85.5624964 42.2358236, -85.5625384 42.2357981, -85.5627442 42.2357268, -85.5629261 42.2356922, -85.5629511 42.2356874, -85.5645235 42.2355737)"
Kiltz Street,residential,1,25,2,2,2,2,"LINESTRING (-85.611094 42.216922, -85.6110953 42.2168233, -85.611109 42.215752, -85.611105 42.215534)"
"['Bluegrass Street', 'Greenview Avenue']",residential,1,25,2,2,2,2,"LINESTRING (-85.611094 42.216922, -85.6111898 42.2169216, -85.611745 42.216919, -85.611839 42.216926, -85.611911 42.216938, -85.611983 42.216959, -85.61202 42.216986, -85.612044 42.217021, -85.612061 42.217058, -85.612071 42.217141, -85.6120749 42.2200844, -85.612075 42.220174)"
Greenview Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.611094 42.216922, -85.6097275 42.216897, -85.609619 42.216895)"
Kiltz Street,residential,1,25,2,2,2,2,"LINESTRING (-85.611105 42.215534, -85.611109 42.215752, -85.6110953 42.2168233, -85.611094 42.216922)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.5358589 42.2357915, -85.53656 42.231131)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.5358589 42.2357915, -85.5357336 42.2362632, -85.5356611 42.236704)"
Ohio Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.592849 42.231918, -85.5928452 42.2307377, -85.5928449 42.2306393, -85.5928192 42.2303475, -85.5928224 42.2301869, -85.5928221 42.2300849)"
Ohio Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.592849 42.231918, -85.5928106 42.2336658, -85.592809 42.233739)"
Ohio Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.5928221 42.2300849, -85.5928224 42.2301869, -85.5928192 42.2303475, -85.5928449 42.2306393, -85.5928452 42.2307377, -85.592849 42.231918)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5928221 42.2300849, -85.5932748 42.2300848, -85.5933367 42.2300848, -85.5934692 42.2300848, -85.5936422 42.2300848, -85.5939448 42.2300848)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5928221 42.2300849, -85.592761 42.230085, -85.5925256 42.2300856, -85.5924508 42.2300858, -85.592315 42.2300882, -85.5917338 42.2300938)"
Meredith Street,unclassified,1,25,2,2,2,2,"LINESTRING (-85.5357077 42.2430006, -85.535706 42.2428101, -85.5357003 42.2422629, -85.5356954 42.2421362, -85.5356869 42.2418374, -85.5356689 42.2412077)"
Meredith Street,unclassified,1,25,2,2,2,2,"LINESTRING (-85.5357077 42.2430006, -85.5357098 42.2431367, -85.5357132 42.243416, -85.5357369 42.2442209, -85.5357463 42.2444394, -85.5357683 42.2449506)"
Meredith Street,unclassified,1,25,2,2,2,2,"LINESTRING (-85.5356689 42.2412077, -85.5356762 42.2410945, -85.5356629 42.2405569, -85.5356578 42.2404015)"
Meredith Street,unclassified,1,25,2,2,2,2,"LINESTRING (-85.5356689 42.2412077, -85.5356869 42.2418374, -85.5356954 42.2421362, -85.5357003 42.2422629, -85.535706 42.2428101, -85.5357077 42.2430006)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.5356578 42.2404015, -85.5356548 42.2402555, -85.535646 42.2398198, -85.5356259 42.2390881, -85.5356215 42.2388136, -85.5356166 42.2385008, -85.5356136 42.2383139, -85.5356008 42.2375829)"
Meredith Street,unclassified,1,25,2,2,2,2,"LINESTRING (-85.5356578 42.2404015, -85.5356629 42.2405569, -85.5356762 42.2410945, -85.5356689 42.2412077)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.53656 42.231131, -85.536709 42.230268)"
Meredith Street,residential,1,25,2,2,2,2,"LINESTRING (-85.53656 42.231131, -85.5358589 42.2357915)"
Nevada Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.597254 42.231915, -85.5972556 42.230499, -85.5972557 42.2304494, -85.5972555 42.2301781, -85.5972588 42.2300778)"
Nevada Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.597254 42.231915, -85.597261 42.233605, -85.5972619 42.2336551, -85.597266 42.233723)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5972588 42.2300778, -85.5983658 42.2300817)"
Nevada Avenue,residential,1,32,3,2,2,2,"LINESTRING (-85.5972588 42.2300778, -85.5972555 42.2301781, -85.5972557 42.2304494, -85.5972556 42.230499, -85.597254 42.231915)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5972588 42.2300778, -85.5966589 42.2300826, -85.5961368 42.2300868)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5986861 42.2300808, -85.5983658 42.2300817)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5986861 42.2300808, -85.5991536 42.2300759, -85.5993011 42.2300743)"
Taunton Trail,residential,1,25,2,2,2,2,"LINESTRING (-85.6309937 42.2326363, -85.6310745 42.2326415, -85.6312537 42.2326376, -85.6313661 42.2326292, -85.6314774 42.2325958, -85.6316349 42.2325661, -85.6317652 42.2325557, -85.6318978 42.2325634, -85.6320512 42.2325888, -85.632395 42.232705)"
Hampton Street,residential,1,25,2,2,2,2,"LINESTRING (-85.610223 42.226453, -85.610285 42.226381, -85.610307 42.226338, -85.610338 42.226182, -85.610339 42.225972, -85.61033 42.225861, -85.610307 42.225729, -85.610276 42.225629, -85.610193 42.225518)"
Hampton Street,residential,1,25,2,2,2,2,"LINESTRING (-85.610223 42.226453, -85.610318 42.226642, -85.610343 42.226761, -85.610339 42.226946)"
Bellaire Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.610223 42.226453, -85.6071591 42.2264655, -85.607049 42.226466)"
Hampton Street,residential,1,25,2,2,2,2,"LINESTRING (-85.610193 42.225518, -85.610225 42.225491, -85.610262 42.225448, -85.610296 42.225342, -85.610336 42.224958, -85.610318 42.224145, -85.610259 42.223326, -85.610177 42.222958)"
Hampton Street,residential,1,25,2,2,2,2,"LINESTRING (-85.610193 42.225518, -85.610276 42.225629, -85.610307 42.225729, -85.61033 42.225861, -85.610339 42.225972, -85.610338 42.226182, -85.610307 42.226338, -85.610285 42.226381, -85.610223 42.226453)"
Suffolk Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.610193 42.225518, -85.6101389 42.2255508, -85.610104 42.225572, -85.610005 42.225604, -85.609861 42.225624, -85.609659 42.225631, -85.6071769 42.2256205, -85.607069 42.22562)"
Hampton Street,residential,1,25,2,2,2,2,"LINESTRING (-85.610339 42.226946, -85.610343 42.226761, -85.610318 42.226642, -85.610223 42.226453)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5954038 42.2300828, -85.5961368 42.2300868)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5954038 42.2300828, -85.5950383 42.2300863)"
Old Kilgore Road,tertiary,1,32,3,2,2,2,"LINESTRING (-85.589612 42.2439947, -85.5894419 42.2440069, -85.5888754 42.2440475, -85.5886615 42.2440629, -85.588283 42.24409, -85.5878995 42.2441159, -85.587835 42.244125, -85.587592 42.244155, -85.5875493 42.2441654, -85.587291 42.244228, -85.587177 42.244264, -85.587027 42.244337, -85.586986 42.244366, -85.586914 42.244417, -85.5868737 42.2444651, -85.586836 42.24451, -85.586798 42.244613, -85.5867901 42.2448201, -85.586786 42.2449295, -85.586779 42.245115)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589612 42.2439947, -85.5896144 42.244179, -85.5896171 42.2443792, -85.5896184 42.2444804, -85.5896196 42.2445717, -85.5896213 42.2447005, -85.5896235 42.2448676, -85.589625 42.2449799, -85.5896256 42.2450263, -85.589627 42.245136)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589612 42.2439947, -85.5896817 42.2439575, -85.5896691 42.2434073, -85.5896554 42.2427737, -85.5896514 42.2425891, -85.5896354 42.2418464, -85.589635 42.2418282)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589508 42.23436, -85.589495 42.233729)"
South Westnedge Avenue,secondary,2,32,3,3,3,3,"LINESTRING (-85.589508 42.23436, -85.5894965 42.2344628, -85.5894855 42.2345221, -85.5894724 42.2345759, -85.5894587 42.2346452, -85.5894476 42.2347147, -85.5894422 42.2347902, -85.589445 42.2358073)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589496 42.232814, -85.5894959 42.2327838, -85.5894948 42.2325306, -85.589494 42.2323639, -85.5894939 42.2323456, -85.5894933 42.2321997, -85.5894948 42.2320565, -85.5894962 42.2319117)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589496 42.232814, -85.5894957 42.2330833, -85.5894952 42.2335321, -85.5894951 42.233658, -85.589495 42.233729)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.5894962 42.2319117, -85.5895028 42.2316457, -85.5895074 42.2313891, -85.589514 42.231019)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.5894962 42.2319117, -85.5894948 42.2320565, -85.5894933 42.2321997, -85.5894939 42.2323456, -85.589494 42.2323639, -85.5894948 42.2325306, -85.5894959 42.2327838, -85.589496 42.232814)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589507 42.224696, -85.5895065 42.2245893, -85.589504 42.224065, -85.5895058 42.2239884, -85.5895069 42.2239434, -85.589512 42.223733, -85.589515 42.2236724, -85.5895276 42.2234167, -85.5895294 42.2232579, -85.5895304 42.2231761)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.589507 42.224696, -85.5895067 42.2248388, -85.5895064 42.2250352, -85.5895062 42.2251678, -85.589505 42.2258696, -85.5895049 42.2259402, -85.5895047 42.2260561, -85.5895037 42.2266647, -85.5895032 42.2269543, -85.5895031 42.2270286, -85.5895028 42.2271976, -85.5895022 42.2275498, -85.589501 42.2282543, -85.5895006 42.2285066, -85.5895003 42.2287121, -85.5894999 42.2289458, -85.5895 42.2293713, -85.5895148 42.2296305, -85.5895228 42.2297788, -85.5895229 42.2299682, -85.5895229 42.2299952, -85.5895216 42.2301246)"
South Westnedge Avenue,secondary,2,35,3,7,4,3,"LINESTRING (-85.5895112 42.2223702, -85.5895304 42.2231761)"
Iowa Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.595041 42.231919, -85.5950361 42.2301844, -85.5950383 42.2300863)"
Iowa Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.595041 42.231919, -85.5950371 42.2336611, -85.595037 42.233726)"
West Milham Road,tertiary,1,35,3,5,3,2,"LINESTRING (-85.5950383 42.2300863, -85.5954038 42.2300828)"
Iowa Avenue,residential,1,25,2,2,2,2,"LINESTRING (-85.5950383 42.2300863, -85.5950361 42.2301844, -85.595041 42.231919)"
